activity_id,ActivityLocation,StartTime,EndTime,ActivityDuration(hr),Labelled_SAs,Labelled_Acts
3733,Notting Hill Gate,18,8,14,H,0
3734,Notting Hill Gate,18,8,14,H,0
3735,Notting Hill Gate,18,8,14,H,0
3736,Notting Hill Gate,18,9,15,H,0
3737,Notting Hill Gate,23,7,8,H,0
3738,Notting Hill Gate,17,8,15,H,0
3739,Notting Hill Gate,19,9,14,H,0
3740,Notting Hill Gate,18,8,14,H,0
3741,Notting Hill Gate,22,8,10,H,0
3742,Notting Hill Gate,20,8,12,H,0
3743,Notting Hill Gate,18,9,15,H,0
3744,Notting Hill Gate,19,8,13,H,0
3745,Notting Hill Gate,19,8,13,H,0
3746,Notting Hill Gate,23,9,10,H,0
3747,Becontree,16,5,13,H,0
3748,Becontree,20,5,9,H,0
3749,Becontree,20,5,9,H,0
3750,Becontree,19,5,10,H,0
3751,Becontree,19,5,10,H,0
3752,Becontree,20,5,9,H,0
3753,Becontree,23,7,8,H,0
3754,Becontree,20,5,9,H,0
3755,Becontree,23,7,8,H,0
3756,Becontree,22,8,10,H,0
3757,Becontree,20,11,15,H,0
3758,Becontree,15,5,14,H,0
3759,Becontree,19,6,11,H,0
3760,Becontree,20,5,9,H,0
3761,Becontree,20,5,9,H,0
3762,Becontree,19,5,10,H,0
3763,Becontree,20,5,9,H,0
3764,Becontree,20,5,9,H,0
3765,Becontree,17,5,12,H,0
3766,Becontree,18,5,11,H,0
3767,Becontree,20,5,9,H,0
3768,Becontree,20,5,9,H,0
3769,Becontree,19,5,10,H,0
3770,Becontree,19,5,10,H,0
3771,Becontree,16,5,13,H,0
3772,Becontree,18,5,11,H,0
3773,Becontree,20,5,9,H,0
3774,Becontree,19,5,10,H,0
3775,Becontree,23,7,8,H,0
3776,Becontree,20,5,9,H,0
3777,Becontree,20,5,9,H,0
3778,Becontree,19,5,10,H,0
3779,Becontree,19,5,10,H,0
3780,Becontree,20,5,9,H,0
3781,Becontree,19,5,10,H,0
3782,Becontree,20,5,9,H,0
3783,Becontree,14,5,15,H,0
3784,Becontree,20,5,9,H,0
3785,Becontree,19,5,10,H,0
3786,Becontree,20,5,9,H,0
3787,Becontree,19,5,10,H,0
3788,Becontree,14,5,15,H,0
3789,Becontree,20,5,9,H,0
3790,Becontree,20,5,9,H,0
3791,Becontree,19,5,10,H,0
3792,Becontree,20,5,9,H,0
3793,Becontree,20,5,9,H,0
3794,Upton Park,23,5,6,H,0
3795,Upton Park,23,5,6,H,0
3796,Upton Park,23,5,6,H,0
3797,Upton Park,18,6,12,H,0
3798,Upton Park,22,8,10,H,0
3799,Upton Park,23,5,6,H,0
3800,Upton Park,23,5,6,H,0
3801,Upton Park,23,5,6,H,0
3802,Upton Park,23,7,8,H,0
3803,Upton Park,21,5,8,H,0
3804,Upton Park,15,6,15,H,0
3805,Upton Park,15,6,15,H,0
3806,Upton Park,21,5,8,H,0
3807,Upton Park,22,5,7,H,0
3808,Upton Park,22,6,8,H,0
3809,Upton Park,22,5,7,H,0
3810,Upton Park,22,6,8,H,0
3811,Upton Park,22,5,7,H,0
3812,Upton Park,22,5,7,H,0
3813,Upton Park,22,5,7,H,0
3814,Upton Park,20,5,9,H,0
3815,Upton Park,21,5,8,H,0
3816,Upton Park,22,6,8,H,0
3817,Upton Park,22,5,7,H,0
3818,Upton Park,22,5,7,H,0
3819,Upton Park,22,6,8,H,0
3820,Upton Park,22,6,8,H,0
3821,Upton Park,22,6,8,H,0
3822,Upton Park,22,10,12,H,0
3823,Upton Park,23,13,14,H,0
3824,Upton Park,23,10,11,H,0
3846,Kidbrooke,21,8,11,H,0
3847,Kidbrooke,20,8,12,H,0
3848,Kidbrooke,20,7,11,H,0
3849,Kidbrooke,21,7,10,H,0
3850,Kidbrooke,22,8,10,H,0
3851,Kidbrooke,20,7,11,H,0
3852,Kidbrooke,20,7,11,H,0
3853,Kidbrooke,21,8,11,H,0
3854,Kidbrooke,20,8,12,H,0
3855,Kidbrooke,20,8,12,H,0
3856,Kidbrooke,20,8,12,H,0
3857,Kidbrooke,20,8,12,H,0
3858,Kidbrooke,19,8,13,H,0
3865,East Finchley,23,9,10,H,0
3866,East Finchley,18,9,15,H,0
3867,East Finchley,18,9,15,H,0
3868,East Finchley,22,9,11,H,0
3869,East Finchley,22,8,10,H,0
3870,East Finchley,21,9,12,H,0
3871,East Finchley,20,9,13,H,0
3872,East Finchley,19,9,14,H,0
3873,East Finchley,20,9,13,H,0
3874,East Finchley,22,9,11,H,0
3875,East Finchley,22,9,11,H,0
3876,East Finchley,20,9,13,H,0
3877,East Finchley,20,9,13,H,0
3878,East Finchley,19,9,14,H,0
3879,East Finchley,18,9,15,H,0
3880,East Finchley,21,9,12,H,0
3881,East Finchley,19,9,14,H,0
3882,East Finchley,20,9,13,H,0
3883,East Finchley,18,9,15,H,0
3884,East Finchley,21,8,11,H,0
3885,Preston Road,20,11,15,H,0
3886,Preston Road,18,8,14,H,0
3887,Preston Road,18,7,13,H,0
3888,Preston Road,17,8,15,H,0
3889,Preston Road,19,9,14,H,0
3890,Preston Road,18,9,15,H,0
3891,West Brompton,19,8,13,H,0
3892,West Brompton,22,8,10,H,0
3893,West Brompton,20,8,12,H,0
3894,West Brompton,18,8,14,H,0
3895,West Brompton,18,7,13,H,0
3896,West Brompton,19,8,13,H,0
3897,West Brompton,19,8,13,H,0
3898,West Brompton,18,8,14,H,0
3899,West Brompton,20,8,12,H,0
3900,West Brompton,20,8,12,H,0
3901,Seven Sisters,17,7,14,H,0
3902,Seven Sisters,16,6,14,H,0
3903,Seven Sisters,17,6,13,H,0
3904,Seven Sisters,16,6,14,H,0
3905,Seven Sisters,17,6,13,H,0
3906,Seven Sisters,17,6,13,H,0
3907,Seven Sisters,16,7,15,H,0
3908,Seven Sisters,16,6,14,H,0
3909,Seven Sisters,17,6,13,H,0
3910,Seven Sisters,16,6,14,H,0
3911,Seven Sisters,17,6,13,H,0
3912,Seven Sisters,16,6,14,H,0
3913,Seven Sisters,17,6,13,H,0
3914,Seven Sisters,16,6,14,H,0
3915,Seven Sisters,16,6,14,H,0
3916,Seven Sisters,16,6,14,H,0
3917,Seven Sisters,16,7,15,H,0
3918,Seven Sisters,16,6,14,H,0
3919,Seven Sisters,21,6,9,H,0
3920,Seven Sisters,16,6,14,H,0
3921,Seven Sisters,16,7,15,H,0
3922,Seven Sisters,17,6,13,H,0
3923,Seven Sisters,17,6,13,H,0
3924,Seven Sisters,17,6,13,H,0
3925,Seven Sisters,16,7,15,H,0
3926,Seven Sisters,17,6,13,H,0
3927,Seven Sisters,17,6,13,H,0
3928,Seven Sisters,16,6,14,H,0
3929,Seven Sisters,17,6,13,H,0
3930,Seven Sisters,16,6,14,H,0
3931,Seven Sisters,16,7,15,H,0
3932,Seven Sisters,16,6,14,H,0
3933,Seven Sisters,16,6,14,H,0
3934,Seven Sisters,16,6,14,H,0
3935,Seven Sisters,16,7,15,H,0
3936,Seven Sisters,17,6,13,H,0
3937,Seven Sisters,16,6,14,H,0
3938,Seven Sisters,16,6,14,H,0
3939,Seven Sisters,16,6,14,H,0
3940,Tooting Bec,21,9,12,H,0
3941,Tooting Bec,21,9,12,H,0
3942,Tooting Bec,22,9,11,H,0
3943,Tooting Bec,23,9,10,H,0
3944,Tooting Bec,18,9,15,H,0
3945,Tooting Bec,21,9,12,H,0
3946,Tooting Bec,22,9,11,H,0
3947,Tooting Bec,23,9,10,H,0
3948,Tooting Bec,23,9,10,H,0
3949,Tooting Bec,21,9,12,H,0
3950,Uxbridge,21,8,11,H,0
3951,Uxbridge,20,9,13,H,0
3952,Uxbridge,19,8,13,H,0
3953,Uxbridge,20,8,12,H,0
3954,Uxbridge,21,9,12,H,0
3955,Uxbridge,20,9,13,H,0
3956,Uxbridge,21,9,12,H,0
3957,Woodford,21,8,11,H,0
3958,Woodford,21,8,11,H,0
3959,Woodford,21,7,10,H,0
3960,Woodford,21,11,14,H,0
3961,Woodford,22,8,10,H,0
3962,Woodford,21,8,11,H,0
3963,Woodford,23,8,9,H,0
3964,Woodford,22,8,10,H,0
3965,Woodford,21,8,11,H,0
3966,Woodford,20,8,12,H,0
3967,Woodford,22,7,9,H,0
3968,Woodford,20,11,15,H,0
3969,Woodford,17,8,15,H,0
3970,Woodford,22,8,10,H,0
3971,Woodford,21,8,11,H,0
3972,Woodford,18,8,14,H,0
3973,Woodford,21,8,11,H,0
3974,Woodford,23,12,13,H,0
3975,Woodford,18,8,14,H,0
3976,Woodford,21,8,11,H,0
3977,Woodford,22,8,10,H,0
3978,Woodford,18,8,14,H,0
3979,Woodford,22,8,10,H,0
3980,Woodford,21,8,11,H,0
3981,Woodford,22,9,11,H,0
3982,Woodford,22,13,15,H,0
3983,Woodford,18,9,15,H,0
3984,Woodford,23,9,10,H,0
3985,Woodford,22,9,11,H,0
3986,Woodford,23,9,10,H,0
3987,Woodford,23,13,14,H,0
3988,Woodford,21,11,14,H,0
3989,Woodford,21,8,11,H,0
3990,Woodford,22,9,11,H,0
3991,Woodford,22,9,11,H,0
3992,Woodford,23,8,9,H,0
3993,Walthamstow Central,19,8,13,H,0
3994,Walthamstow Central,18,9,15,H,0
3995,Walthamstow Central,19,8,13,H,0
3996,Walthamstow Central,23,10,11,H,0
3997,Walthamstow Central,20,8,12,H,0
3998,Walthamstow Central,18,9,15,H,0
3999,Walthamstow Central,20,9,13,H,0
4000,Walthamstow Central,22,9,11,H,0
4001,Walthamstow Central,19,8,13,H,0
4002,Walthamstow Central,19,9,14,H,0
4003,Walthamstow Central,19,9,14,H,0
4004,Walthamstow Central,18,9,15,H,0
4005,Walthamstow Central,20,11,15,H,0
4006,Walthamstow Central,20,9,13,H,0
4007,Walthamstow Central,19,10,15,H,0
4019,Manor House,20,8,12,H,0
4020,Manor House,22,8,10,H,0
4021,Manor House,18,8,14,H,0
4022,Manor House,19,8,13,H,0
4023,Manor House,19,8,13,H,0
4024,Manor House,19,10,15,H,0
4025,Manor House,21,8,11,H,0
4026,Manor House,19,8,13,H,0
4027,Manor House,22,8,10,H,0
4028,Manor House,23,8,9,H,0
4029,Manor House,18,8,14,H,0
4030,Manor House,17,8,15,H,0
4031,Manor House,18,8,14,H,0
4032,Manor House,18,8,14,H,0
4033,Manor House,19,8,13,H,0
4034,Manor House,22,8,10,H,0
4035,Manor House,19,8,13,H,0
4036,Manor House,23,8,9,H,0
4037,Manor House,18,8,14,H,0
4038,Manor House,18,8,14,H,0
4039,Manor House,20,8,12,H,0
4040,Manor House,18,8,14,H,0
4041,Manor House,18,8,14,H,0
4042,Manor House,18,8,14,H,0
4043,Manor House,19,8,13,H,0
4044,Manor House,18,8,14,H,0
4045,Manor House,19,8,13,H,0
4046,Manor House,19,8,13,H,0
4047,Manor House,20,8,12,H,0
4048,Manor House,20,11,15,H,0
4049,Manor House,20,9,13,H,0
4050,Manor House,19,8,13,H,0
4051,Manor House,23,8,9,H,0
4052,Manor House,22,8,10,H,0
4053,Manor House,19,8,13,H,0
4054,Manor House,23,8,9,H,0
4055,Sudbury Town,18,7,13,H,0
4056,Sudbury Town,18,8,14,H,0
4057,Stepney Green,17,8,15,H,0
4058,Stepney Green,17,7,14,H,0
4059,Stepney Green,23,7,8,H,0
4060,Stepney Green,20,6,10,H,0
4061,Stepney Green,15,6,15,H,0
4062,Stepney Green,22,7,9,H,0
4063,Stepney Green,16,6,14,H,0
4064,Stepney Green,21,10,13,H,0
4065,Stepney Green,23,7,8,H,0
4066,Stepney Green,16,7,15,H,0
4067,Stepney Green,23,9,10,H,0
4068,Stepney Green,23,10,11,H,0
4069,Stepney Green,23,9,10,H,0
4070,North Greenwich,19,5,10,H,0
4071,North Greenwich,19,6,11,H,0
4072,North Greenwich,19,5,10,H,0
4073,North Greenwich,19,9,14,H,0
4074,North Greenwich,18,6,12,H,0
4075,North Greenwich,16,5,13,H,0
4076,North Greenwich,19,5,10,H,0
4077,North Greenwich,19,5,10,H,0
4078,North Greenwich,21,6,9,H,0
4079,North Greenwich,20,5,9,H,0
4080,North Greenwich,19,5,10,H,0
4081,North Greenwich,19,5,10,H,0
4082,North Greenwich,19,6,11,H,0
4083,North Greenwich,20,6,10,H,0
4084,North Greenwich,19,6,11,H,0
4085,North Greenwich,18,5,11,H,0
4086,North Greenwich,19,5,10,H,0
4087,North Greenwich,19,6,11,H,0
4088,North Greenwich,18,6,12,H,0
4089,North Greenwich,18,6,12,H,0
4090,North Greenwich,15,6,15,H,0
4091,North Greenwich,18,6,12,H,0
4092,North Greenwich,18,6,12,H,0
4093,North Greenwich,21,6,9,H,0
4094,North Greenwich,18,6,12,H,0
4095,North Greenwich,18,6,12,H,0
4096,North Greenwich,21,6,9,H,0
4097,North Greenwich,17,6,13,H,0
4098,North Greenwich,21,6,9,H,0
4099,North Greenwich,17,6,13,H,0
4100,North Greenwich,18,6,12,H,0
4101,North Greenwich,21,6,9,H,0
4102,North Greenwich,19,6,11,H,0
4103,North Greenwich,21,6,9,H,0
4104,North Greenwich,17,6,13,H,0
4105,North Greenwich,17,6,13,H,0
4106,North Greenwich,21,6,9,H,0
4107,North Greenwich,17,5,12,H,0
4108,North Greenwich,17,6,13,H,0
4109,Barkingside,19,7,12,H,0
4110,Barkingside,17,7,14,H,0
4111,Barkingside,19,7,12,H,0
4112,Barkingside,17,7,14,H,0
4113,Barkingside,19,7,12,H,0
4114,Barkingside,18,7,13,H,0
4115,Barkingside,19,7,12,H,0
4116,Barkingside,19,7,12,H,0
4117,Barkingside,17,7,14,H,0
4118,Barkingside,19,7,12,H,0
4119,Barkingside,17,7,14,H,0
4120,Barkingside,18,7,13,H,0
4121,Barkingside,20,7,11,H,0
4122,Barkingside,17,7,14,H,0
4123,Barkingside,19,7,12,H,0
4124,Barkingside,17,7,14,H,0
4125,Barkingside,20,7,11,H,0
4126,Barkingside,17,7,14,H,0
4127,Barkingside,19,7,12,H,0
4128,Barkingside,17,7,14,H,0
4129,Barkingside,17,7,14,H,0
4130,Barkingside,17,7,14,H,0
4131,Barkingside,19,7,12,H,0
4132,Barkingside,19,7,12,H,0
4133,Barkingside,17,7,14,H,0
4134,Barkingside,19,7,12,H,0
4135,Barkingside,18,8,14,H,0
4136,Barkingside,18,7,13,H,0
4137,Barkingside,19,7,12,H,0
4138,Barkingside,17,7,14,H,0
4139,Barkingside,20,7,11,H,0
4146,Clapham Junction,21,5,8,H,0
4147,Clapham Junction,22,5,7,H,0
4148,Clapham Junction,23,5,6,H,0
4149,Clapham Junction,16,5,13,H,0
4150,Clapham Junction,23,10,11,H,0
4151,Clapham Junction,23,13,14,H,0
4152,Clapham Junction,23,13,14,H,0
4153,Clapham Junction,23,13,14,H,0
4154,Clapham Junction,23,13,14,H,0
4155,Clapham Junction,23,9,10,H,0
4156,Clapham Junction,17,5,12,H,0
4157,Clapham Junction,16,5,13,H,0
4158,Clapham Junction,23,14,15,H,0
4159,Clapham Junction,23,13,14,H,0
4160,Clapham Junction,23,13,14,H,0
4161,Clapham Junction,23,13,14,H,0
4162,Clapham Junction,23,13,14,H,0
4163,Clapham Junction,23,13,14,H,0
4164,Clapham Junction,23,13,14,H,0
4165,Clapham Junction,23,13,14,H,0
4166,Clapham Junction,23,13,14,H,0
4167,Clapham Junction,23,13,14,H,0
4168,Clapham Junction,23,13,14,H,0
4169,Clapham Junction,23,13,14,H,0
4170,Clapham Junction,17,5,12,H,0
4171,Clapham Junction,19,5,10,H,0
4172,Tooting Broadway,17,8,15,H,0
4173,Tooting Broadway,17,8,15,H,0
4174,Tooting Broadway,17,8,15,H,0
4175,Tooting Broadway,17,8,15,H,0
4176,Tooting Broadway,20,8,12,H,0
4177,Tooting Broadway,17,8,15,H,0
4178,Gipsy Hill,21,7,10,H,0
4179,Gipsy Hill,19,7,12,H,0
4180,Gipsy Hill,20,8,12,H,0
4181,Gipsy Hill,19,8,13,H,0
4182,Gipsy Hill,18,8,14,H,0
4183,Gipsy Hill,21,8,11,H,0
4184,Gipsy Hill,20,8,12,H,0
4185,Gipsy Hill,19,8,13,H,0
4186,Gipsy Hill,19,7,12,H,0
4187,Gipsy Hill,21,7,10,H,0
4188,Gipsy Hill,20,7,11,H,0
4189,Gipsy Hill,21,7,10,H,0
4190,Gipsy Hill,19,7,12,H,0
4191,Gipsy Hill,20,11,15,H,0
4192,Gipsy Hill,19,7,12,H,0
4193,Gipsy Hill,21,7,10,H,0
4194,Gipsy Hill,19,7,12,H,0
4195,Gipsy Hill,19,7,12,H,0
4196,Gipsy Hill,20,7,11,H,0
4197,Gipsy Hill,19,7,12,H,0
4198,Gipsy Hill,20,7,11,H,0
4199,Gipsy Hill,21,7,10,H,0
4200,Gipsy Hill,21,8,11,H,0
4201,Gipsy Hill,21,8,11,H,0
4207,Swiss Cottage,20,8,12,H,0
4208,Swiss Cottage,18,9,15,H,0
4209,Swiss Cottage,20,7,11,H,0
4210,Swiss Cottage,23,8,9,H,0
4211,Swiss Cottage,19,8,13,H,0
4212,Swiss Cottage,17,8,15,H,0
4213,Swiss Cottage,19,8,13,H,0
4214,Swiss Cottage,18,8,14,H,0
4215,Swiss Cottage,18,8,14,H,0
4216,Swiss Cottage,18,9,15,H,0
4217,Swiss Cottage,21,7,10,H,0
4218,Swiss Cottage,20,9,13,H,0
4219,Swiss Cottage,23,12,13,H,0
4220,Swiss Cottage,18,8,14,H,0
4221,Swiss Cottage,19,8,13,H,0
4222,Swiss Cottage,20,9,13,H,0
4223,Swiss Cottage,20,8,12,H,0
4224,Swiss Cottage,19,8,13,H,0
4225,Swiss Cottage,19,7,12,H,0
4226,Swiss Cottage,21,9,12,H,0
4227,Swiss Cottage,21,9,12,H,0
4228,Swiss Cottage,23,8,9,H,0
4229,Swiss Cottage,18,9,15,H,0
4230,Swiss Cottage,19,8,13,H,0
4231,Swiss Cottage,19,8,13,H,0
4232,Island Gardens,20,8,12,H,0
4233,Island Gardens,17,8,15,H,0
4234,Island Gardens,20,7,11,H,0
4235,Island Gardens,18,8,14,H,0
4236,Island Gardens,18,8,14,H,0
4237,Island Gardens,19,7,12,H,0
4238,Island Gardens,20,8,12,H,0
4239,Island Gardens,22,8,10,H,0
4240,Tottenham Hale,23,12,13,H,0
4241,Tottenham Hale,22,12,14,H,0
4242,Tottenham Hale,21,12,15,H,0
4243,Tottenham Hale,22,12,14,H,0
4244,Tottenham Hale,21,12,15,H,0
4246,Tottenham Hale,21,12,15,H,0
4247,Tottenham Hale,21,12,15,H,0
4249,Tottenham Hale,21,12,15,H,0
4250,Tottenham Hale,21,12,15,H,0
4251,Tottenham Hale,21,12,15,H,0
4253,Tottenham Hale,21,12,15,H,0
4254,Tottenham Hale,21,12,15,H,0
4257,Tottenham Hale,21,12,15,H,0
4258,Chiswick Park,23,14,15,H,0
4259,Chiswick Park,23,13,14,H,0
4264,Chiswick Park,23,10,11,H,0
4265,Chiswick Park,23,10,11,H,0
4266,Chiswick Park,23,10,11,H,0
4267,Chiswick Park,23,14,15,H,0
4268,Chiswick Park,23,10,11,H,0
4269,Chiswick Park,23,10,11,H,0
4270,Chiswick Park,23,10,11,H,0
4291,Manor Park,17,8,15,H,0
4292,Manor Park,20,8,12,H,0
4293,Manor Park,19,9,14,H,0
4294,Manor Park,19,8,13,H,0
4295,Manor Park,22,8,10,H,0
4296,Manor Park,22,8,10,H,0
4297,Manor Park,19,9,14,H,0
4298,Manor Park,20,8,12,H,0
4299,Manor Park,20,8,12,H,0
4300,South Woodford,19,7,12,H,0
4301,South Woodford,18,8,14,H,0
4302,South Woodford,19,8,13,H,0
4303,South Woodford,19,9,14,H,0
4304,South Woodford,22,8,10,H,0
4305,South Woodford,19,8,13,H,0
4306,South Woodford,20,8,12,H,0
4307,South Woodford,20,8,12,H,0
4308,Preston Road,17,7,14,H,0
4309,Preston Road,18,7,13,H,0
4310,Preston Road,16,7,15,H,0
4311,Preston Road,17,7,14,H,0
4312,Ladbroke Grove,20,7,11,H,0
4313,Ladbroke Grove,18,7,13,H,0
4314,Ladbroke Grove,18,7,13,H,0
4315,Ladbroke Grove,19,7,12,H,0
4316,Ladbroke Grove,18,7,13,H,0
4317,Ladbroke Grove,18,7,13,H,0
4318,Ladbroke Grove,19,7,12,H,0
4319,Ladbroke Grove,19,7,12,H,0
4320,Ladbroke Grove,18,7,13,H,0
4321,Ladbroke Grove,22,9,11,H,0
4322,Ladbroke Grove,22,8,10,H,0
4323,Ladbroke Grove,18,7,13,H,0
4324,Ladbroke Grove,18,7,13,H,0
4325,Ladbroke Grove,22,7,9,H,0
4326,Ladbroke Grove,18,7,13,H,0
4327,Ladbroke Grove,18,7,13,H,0
4328,Ladbroke Grove,19,7,12,H,0
4329,Ladbroke Grove,19,7,12,H,0
4330,Ladbroke Grove,20,7,11,H,0
4331,Ladbroke Grove,16,7,15,H,0
4332,Ladbroke Grove,20,7,11,H,0
4333,Ladbroke Grove,19,7,12,H,0
4334,Ladbroke Grove,20,7,11,H,0
4335,Ladbroke Grove,23,7,8,H,0
4336,Ladbroke Grove,20,7,11,H,0
4337,Ladbroke Grove,18,7,13,H,0
4338,Ladbroke Grove,18,7,13,H,0
4340,Ladbroke Grove,18,7,13,H,0
4341,Ladbroke Grove,20,7,11,H,0
4342,Ladbroke Grove,18,8,14,H,0
4343,Ladbroke Grove,20,7,11,H,0
4344,Ladbroke Grove,22,7,9,H,0
4345,Ladbroke Grove,21,7,10,H,0
4346,Ladbroke Grove,22,12,14,H,0
4347,Ladbroke Grove,17,7,14,H,0
4348,Ladbroke Grove,18,7,13,H,0
4349,Ladbroke Grove,18,7,13,H,0
4350,Ladbroke Grove,20,7,11,H,0
4352,Walthamstow Central,18,8,14,H,0
4353,Walthamstow Central,19,8,13,H,0
4354,Walthamstow Central,23,8,9,H,0
4355,Walthamstow Central,21,8,11,H,0
4357,Walthamstow Central,20,8,12,H,0
4358,Walthamstow Central,19,9,14,H,0
4359,Walthamstow Central,18,8,14,H,0
4360,Walthamstow Central,18,8,14,H,0
4361,Walthamstow Central,19,8,13,H,0
4362,Walthamstow Central,20,9,13,H,0
4364,Walthamstow Central,19,8,13,H,0
4365,Walthamstow Central,21,8,11,H,0
4366,Walthamstow Central,20,8,12,H,0
4367,Walthamstow Central,19,8,13,H,0
4368,Walthamstow Central,19,8,13,H,0
4369,Walthamstow Central,18,8,14,H,0
4370,Walthamstow Central,19,8,13,H,0
4371,Walthamstow Central,22,9,11,H,0
4372,Walthamstow Central,20,8,12,H,0
4373,Walthamstow Central,19,8,13,H,0
4374,Walthamstow Central,20,8,12,H,0
4375,Walthamstow Central,18,8,14,H,0
4376,Walthamstow Central,20,8,12,H,0
4377,Walthamstow Central,19,8,13,H,0
4398,Morden,17,5,12,H,0
4399,Morden,21,5,8,H,0
4400,Morden,14,5,15,H,0
4401,Morden,15,5,14,H,0
4402,Morden,20,5,9,H,0
4403,Morden,15,5,14,H,0
4404,Morden,14,5,15,H,0
4405,Morden,14,5,15,H,0
4406,Morden,14,5,15,H,0
4407,Morden,21,5,8,H,0
4408,Morden,21,5,8,H,0
4409,Morden,21,5,8,H,0
4410,Morden,21,5,8,H,0
4411,Morden,20,5,9,H,0
4412,Morden,20,5,9,H,0
4413,Morden,14,5,15,H,0
4414,Morden,20,5,9,H,0
4432,Finchley Central,18,8,14,H,0
4433,Finchley Central,18,8,14,H,0
4434,Finchley Central,21,8,11,H,0
4435,Finchley Central,18,8,14,H,0
4437,Walthamstow Queens Road,19,9,14,H,0
4438,Walthamstow Queens Road,20,9,13,H,0
4439,Walthamstow Queens Road,21,9,12,H,0
4440,Walthamstow Queens Road,20,9,13,H,0
4441,Walthamstow Queens Road,18,9,15,H,0
4442,Walthamstow Queens Road,19,9,14,H,0
4443,Walthamstow Queens Road,19,9,14,H,0
4444,Walthamstow Queens Road,18,9,15,H,0
4445,Walthamstow Central,23,14,15,H,0
4446,Walthamstow Central,21,9,12,H,0
4447,Walthamstow Central,22,9,11,H,0
4448,Walthamstow Central,23,8,9,H,0
4449,Walthamstow Central,19,8,13,H,0
4450,Walthamstow Central,23,8,9,H,0
4451,Walthamstow Central,21,8,11,H,0
4452,Walthamstow Central,22,13,15,H,0
4453,Walthamstow Central,19,8,13,H,0
4454,Walthamstow Central,19,8,13,H,0
4455,Walthamstow Central,19,8,13,H,0
4456,Walthamstow Central,23,8,9,H,0
4457,Walthamstow Central,19,8,13,H,0
4458,Penge East,19,7,12,H,0
4459,Penge East,19,7,12,H,0
4460,Penge East,19,7,12,H,0
4461,Penge East,18,7,13,H,0
4462,Penge East,19,7,12,H,0
4463,Penge East,17,8,15,H,0
4464,Tooting Bec,22,8,10,H,0
4465,Tooting Bec,20,8,12,H,0
4466,Tooting Bec,23,8,9,H,0
4467,Tooting Bec,19,8,13,H,0
4468,Tooting Bec,19,8,13,H,0
4469,Tooting Bec,17,8,15,H,0
4470,Tooting Bec,20,8,12,H,0
4471,Tooting Bec,18,8,14,H,0
4472,Tooting Bec,18,8,14,H,0
4473,Tooting Bec,19,8,13,H,0
4474,Tooting Bec,18,8,14,H,0
4475,Tooting Bec,19,8,13,H,0
4476,Tooting Bec,18,8,14,H,0
4477,Tooting Bec,23,13,14,H,0
4478,Tooting Bec,20,8,12,H,0
4479,Tooting Bec,19,7,12,H,0
4480,Tooting Bec,19,8,13,H,0
4481,Tooting Bec,22,8,10,H,0
4482,Tooting Bec,18,8,14,H,0
4483,Tooting Bec,23,8,9,H,0
4484,Tooting Bec,22,7,9,H,0
4485,Tooting Bec,20,8,12,H,0
4486,Tooting Bec,21,8,11,H,0
4487,Tooting Bec,22,10,12,H,0
4488,Tooting Bec,20,7,11,H,0
4489,Willesden Green,17,8,15,H,0
4490,Willesden Green,20,8,12,H,0
4491,Willesden Green,20,8,12,H,0
4492,Willesden Green,21,9,12,H,0
4493,Willesden Green,23,9,10,H,0
4500,Willesden Green,22,11,13,H,0
4501,Willesden Green,18,8,14,H,0
4502,Willesden Green,23,9,10,H,0
4503,Willesden Green,22,11,13,H,0
4504,Willesden Green,21,9,12,H,0
4505,Willesden Green,18,8,14,H,0
4506,Willesden Green,18,8,14,H,0
4507,Willesden Green,23,8,9,H,0
4508,Willesden Green,22,8,10,H,0
4509,Willesden Green,20,8,12,H,0
4510,Willesden Green,18,8,14,H,0
4511,Willesden Green,21,8,11,H,0
4512,Willesden Green,20,8,12,H,0
4513,Willesden Green,17,8,15,H,0
4514,Willesden Green,20,8,12,H,0
4515,Willesden Green,19,8,13,H,0
4516,Willesden Green,20,8,12,H,0
4517,Kentish Town,19,8,13,H,0
4518,Kentish Town,19,8,13,H,0
4519,Kentish Town,20,8,12,H,0
4520,Kentish Town,20,8,12,H,0
4521,Kentish Town,23,8,9,H,0
4522,Kentish Town,19,8,13,H,0
4523,Kentish Town,18,8,14,H,0
4524,Kentish Town,20,8,12,H,0
4525,Kentish Town,19,9,14,H,0
4526,Kentish Town,23,8,9,H,0
4527,Kentish Town,22,8,10,H,0
4528,Kentish Town,20,8,12,H,0
4529,Kentish Town,19,6,11,H,0
4530,Kentish Town,22,9,11,H,0
4531,Kentish Town,19,8,13,H,0
4532,Bow Road,18,9,15,H,0
4533,Bow Road,17,7,14,H,0
4534,Bow Road,19,7,12,H,0
4535,Bow Road,18,7,13,H,0
4536,Bow Road,21,8,11,H,0
4537,Bow Road,16,6,14,H,0
4538,Bow Road,16,7,15,H,0
4539,Bow Road,20,6,10,H,0
4540,Bow Road,18,9,15,H,0
4541,Bow Road,20,7,11,H,0
4542,Bow Road,16,7,15,H,0
4543,Bow Road,18,7,13,H,0
4544,Bow Road,23,7,8,H,0
4545,Bow Road,19,7,12,H,0
4546,Bow Road,17,7,14,H,0
4547,Bow Road,18,7,13,H,0
4548,Bow Road,23,7,8,H,0
4549,Bow Road,19,6,11,H,0
